unitid,al01c01,al01c02,al01c03,al01c04,al02c01,al02c02,al02c03,al02c04,al03c03,al03c04,al04c01,al04c02,al04c03,al04c04,al05c01,al05c02,al05c03,al05c04,al06c01,al06c02,al06c03,al06c04,al07c01,al07c02,al07c03,al07c04,al08c01,al08c02,al08c03,al08c04,rptc01,rptc02,rptc03,rptc04,bl01,bl02,bl03,bl04,bl05,"xl01c01","xl01c02","xl01c03","xl01c04","xl02c01","xl02c02","xl02c03","xl02c04","xl03c03","xl03c04","xl04c01","xl04c02","xl04c03","xl04c04","xl05c01","xl05c02","xl05c03","xl05c04","xl06c01","xl06c02","xl06c03","xl06c04","xl07c01","xl07c02","xl07c03","xl07c04","xl08c01","xl08c02","xl08c03","xl08c04","xgenc01","xgenc02","xgenc03","xgenc04"
102164,1,6,0,0,4,4,9,9,1,0,1,8,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,6,20,11,14,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102173,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
102182,,1,,,2,1,2,2,,,,,,,,,,,,1,,,,,,,,,,,2,3,2,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102216,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
102225,5,2,,,24,14,16,38,,,,,,,,,,,,19,,,3,1,1,,9,4,,,41,40,17,38,1,1,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102234,5,,,,42,16,15,19,,,21,24,2,2,3,10,5,2,1,44,2,11,5,,,,31,15,2,3,108,109,26,37,1,1,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
102261,4,,,,5,2,8,2,,,,,,,,,,,,4,,1,,,,,1,1,,1,10,7,8,4,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102270,18,6,,,28,21,5,2,,,9,29,2,,4,8,,,,17,,,5,,,,10,6,,,74,87,7,2,1,1,1,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102289,,1,,,,4,,2,,,,,,,,,,,,1,,,,,,,,,,,,6,,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102298,14,14,,,34,10,6,1,1,1,5,6,,,5,10,,,,12,,,,,,,13,17,,,71,69,7,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102313,2,2,,,11,24,21,18,,,4,2,5,1,3,1,,,1,11,,2,,,,,6,2,,,27,42,26,21,1,1,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102322,6,1,,,23,21,26,12,,,8,11,,,1,,1,,,19,,3,1,,,,2,5,1,2,41,57,28,17,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102359,5,2,,,24,6,93,38,,,13,14,,,,1,,,3,24,21,13,,,,,3,,,,48,47,114,51,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102368,7,,,,95,77,20,13,,,70,64,2,4,11,2,2,1,3,117,7,6,17,,,,57,47,16,2,260,307,47,26,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102377,13,3,,,187,90,8,2,,,76,103,3,8,52,58,4,5,9,161,,4,39,2,,,108,60,2,1,484,477,17,20,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102395,9,14,,,11,2,,,,,3,2,,,,,,1,2,12,,1,,,,,,,,,25,30,,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102410,4,1,,,12,10,9,5,,,2,4,,,,,1,,,5,,,2,6,,,8,6,,,28,32,10,5,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102429,5,1,,,21,18,23,13,,,2,,,,,,,,1,11,,1,,,,,4,,,,33,30,23,14,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102465,1,,,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102526,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
102553,38,15,,1,242,147,327,335,,1,59,84,23,14,26,48,19,19,34,255,16,58,25,2,,,43,9,25,26,467,560,410,454,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102562,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
102580,6,1,,,5,,2,4,,,,2,,,1,2,,,,1,,2,,,,,1,,,,13,6,2,6,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102605,1,5,0,0,2,18,,,,,,,,,,,,,,,,,,,,,,,,,3,23,0,0,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
102614,49,20,,1,369,139,104,104,174,82,154,125,31,21,82,113,46,58,26,361,16,86,93,4,9,1,58,37,9,15,831,799,389,368,,1,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102632,14,4,,,50,32,64,54,1,,5,17,20,5,5,15,3,8,8,58,3,15,11,,1,,8,5,6,6,101,131,98,88,,1,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102669,10,10,,,19,12,1,7,,,,,,,10,26,,,34,69,,,3,3,,,7,2,,,83,122,1,7,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102696,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
102711,4,2,0,0,31,27,27,19,0,0,1,2,0,0,0,1,0,1,0,11,0,0,0,0,0,0,5,1,1,0,41,44,28,20,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
102775,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
102845,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
102906,6,4,,,8,17,,,,,1,3,,,4,3,,,,9,,,12,,,,3,3,,,34,39,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
102915,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
102960,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
103060,3,1,0,0,19,14,24,23,0,0,2,3,0,1,1,2,0,1,0,11,1,4,1,0,0,0,4,1,1,0,30,32,26,29,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
103200,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
103361,0,0,0,0,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,6,5,5,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
103440,4,1,,,12,8,4,3,,,11,4,,,3,6,,2,,4,,,4,,,3,5,2,2,3,39,25,6,11,1,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
103468,3,1,,,10,3,,,,,1,,,1,,,,,,2,,2,,,,,,,,,14,6,,3,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
103529,20,9,,,0,0,,,,,46,33,,2,19,28,3,3,,38,3,9,,,,,,,1,,85,108,7,14,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
103574,3,2,0,0,13,8,8,7,1,0,4,6,0,1,1,2,0,0,1,10,0,2,1,0,0,0,4,2,1,0,27,30,10,10,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
103635,15,4,0,0,40,0,12,0,,,,,,,,,,,,,,,,,,,,,,,55,4,12,0,1,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
103644,1,4,,,0,6,1,5,,,,5,,,,,,,,1,,,,,,,,,,,1,16,1,5,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
103778,16,7,,,53,24,20,13,,,4,2,,,9,14,,,1,44,,,7,,,,24,25,,,114,116,20,13,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
103787,3,1,0,0,5,3,2,2,0,0,5,5,0,0,,,0,0,,4,2,6,,,,,2,,16,12,15,13,20,20,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
103820,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
103963,4,17,,,39,2,2,,,,3,5,,,,,,,,,,,1,,1,,,,1,,47,24,4,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
104009,3,3,0,0,4,8,7,8,,,,,,,,,,,,,,,,,,,,,,,7,11,7,8,0,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
104018,5,2,,,9,1,1,,,,1,2,,,1,,,,,3,1,1,1,,,,,,,,17,8,2,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
104151,300,151,5,7,1159,390,319,251,1019,693,427,534,62,75,156,45,15,9,130,1159,84,212,274,12,1,2,356,97,29,4,2802,2388,1534,1253,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
104160,16,10,,,50,29,110,80,14,9,12,10,1,,10,3,5,9,5,47,,22,13,,,,16,1,8,,122,100,138,120,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
104179,361,175,8,,1462,441,137,39,276,226,1200,1133,164,341,278,173,28,19,200,1793,13,66,257,26,2,,594,251,430,92,4352,3992,1058,783,1,1,1,,,"0","0","3","3","0","0","3","3","3","3","0","0","3","3","0","0","3","3","0","0","3","3","0","0","3","3","0","0","3","3","0","0","3","3"
104188,2,2,0,0,5,8,1,0,,,,,,,,,,,,,,,,,,,,,,,7,10,1,0,0,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1"
104346,12,8,,,67,22,109,148,,,18,12,2,1,6,10,4,11,1,43,2,9,10,1,,,22,1,2,,136,97,119,169,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
104364,4,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4,3,0,0,1,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
104382,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
104425,16,4,,,68,34,132,88,,,12,16,1,5,7,5,3,3,1,45,2,40,12,,,,24,4,,,140,108,138,136,,1,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
104489,2,2,0,0,2,2,6,4,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,4,9,8,6,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
104531,12,9,,,42,7,13,1,,,3,8,,,1,,,,4,41,,1,,,,,3,1,,,65,66,13,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
104577,12,1,,,50,9,64,60,,,6,9,,2,6,2,,,3,28,1,7,10,1,,,6,3,13,7,93,53,78,76,1,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
104586,16,9,,,89,15,,,,,9,19,,,3,3,,,6,40,,3,8,,,,15,,,,146,86,,3,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
104665,2,2,1,,20,5,1,1,,,2,8,1,1,,,,3,,2,,2,2,,,,2,,,2,28,17,3,9,,1,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
104708,,,,,90,70,5,8,,,16,15,1,2,,,,,24,78,2,6,5,,,,26,6,,,161,169,8,16,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
104717,4,7,,,34,37,1,1,,,25,11,2,4,1,6,,,7,43,,1,3,,,,17,3,,,91,107,3,6,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
104805,3,3,0,0,28,2,3,0,,,,,,,,,,,,,,,,,,,,,,,31,5,3,0,0,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
104957,2,1,0,0,3,4,2,5,,,,,,,,,,,,,,,,,,,,,,,5,5,2,5,0,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
104966,5,4,0,0,6,13,9,9,,,,,,,,,,,,,,,,,,,,,,,11,17,9,9,1,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
104984,14,24,9,15,8,6,4,9,,,,,,,,,,,,,,,,,,,,,,,22,30,13,24,1,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
105136,11,1,,,0,0,,1,,,51,44,3,1,,,,,19,83,,9,10,,,,1,,,,92,128,3,11,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105145,,,,2,23,30,,,,,10,15,,2,,,,,7,38,,3,1,,,,17,4,,,58,87,,7,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105154,,,5,9,119,76,,,,,17,22,1,3,,,,,21,93,5,5,8,,,,28,8,,,193,199,11,17,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105163,4,3,,,13,1,3,,2,,5,4,,,,,,,,6,1,,,,,,1,,,,23,14,6,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105172,3,3,0,0,10,8,7,7,0,0,1,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,14,19,7,8,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
105206,6,4,,,23,13,151,83,,,11,8,,5,1,11,2,6,,21,2,14,1,,,2,9,,5,,51,57,160,110,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105224,1,1,2,1,10,4,9,1,,,,,,,,,,,,,,,,,,,,,,,11,5,11,2,0,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
105279,9,4,0,0,28,0,0,0,,,,,,,,,,,,,,,,,,,,,,,37,4,0,0,0,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
105297,2,1,0,0,13,9,17,15,0,0,1,2,0,0,1,1,0,1,0,7,0,3,0,0,0,0,3,1,0,0,20,21,17,19,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
105330,152,54,2,,412,140,89,73,186,172,144,158,7,2,60,23,1,2,39,382,,2,85,2,,,108,67,2,4,1000,826,287,255,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105349,15,5,,,31,14,131,142,,,1,2,2,2,3,,,,2,44,1,18,3,,,,11,1,2,3,66,66,136,165,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105367,1,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,1,6,,,1,,1,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105376,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
105428,,,5,11,67,67,,,,,8,14,1,1,,,,,16,77,3,,4,1,,,24,8,,,119,167,9,12,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105446,1,0,0,0,11,9,13,13,0,0,1,1,0,0,0,1,0,0,0,5,0,2,0,0,0,0,2,0,0,0,15,16,13,15,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
105516,0,0,0,0,4,3,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,4,3,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
105525,36,15,,,149,131,,,4,,60,66,5,5,52,53,2,3,23,167,,2,38,0,,,30,7,,,388,439,11,10,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105534,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
105543,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
105589,4,6,,,14,3,,,,,3,7,,,,,,,1,10,,,,,,,1,,,,23,26,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105668,,,1,2,3,4,,,,,11,13,1,7,,,,,13,36,2,5,,,,,,,,,27,53,4,14,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105747,,,2,4,60,53,,,,,15,15,,,,,,,8,66,1,1,7,,,,24,9,,,114,143,3,5,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105792,,,2,2,9,19,,,,,10,12,,1,,,,,8,27,,1,1,,,,12,3,,,40,61,2,4,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105808,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
105817,0,0,0,0,6,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,6,2,2,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
105899,3,,1,,4,4,,1,,,,3,,,,,,,,3,,,,,,,,,,,7,10,1,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105941,1,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
105950,1,0,0,0,6,5,3,3,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,9,9,3,3,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
106041,9,3,,,56,0,,,,,10,23,,,,2,,,2,6,,3,2,,,,21,2,,,100,36,,3,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
106050,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
